frequency_hz,receiver_dbfs_per_bin
223654199.219,-75.116517
223654345.703,-75.237781
223654492.188,-75.330160
223654638.672,-75.350098
223654785.156,-75.415524
223654931.641,-75.186890
223655078.125,-75.047951
223655224.609,-75.303992
223655371.094,-74.951492
223655517.578,-74.435910
223655664.062,-74.250175
223655810.547,-74.242139
223655957.031,-74.431738
223656103.516,-74.494679
223656250.000,-74.251332
223656396.484,-74.217319
223656542.969,-74.086467
223656689.453,-73.934336
223656835.938,-74.409551
223656982.422,-74.588142
223657128.906,-74.739725
223657275.391,-74.857033
223657421.875,-74.989978
223657568.359,-75.052715
223657714.844,-75.166540
223657861.328,-75.287950
223658007.812,-75.257005
223658154.297,-75.107042
223658300.781,-75.341603
223658447.266,-75.110013
223658593.750,-74.759667
223658740.234,-74.518255
223658886.719,-74.170619
223659033.203,-74.059536
223659179.688,-73.758435
223659326.172,-73.780919
223659472.656,-73.765473
223659619.141,-73.770089
223659765.625,-73.933883
223659912.109,-74.084988
223660058.594,-74.250113
223660205.078,-74.269943
223660351.562,-74.623961
223660498.047,-74.807868
223660644.531,-75.045481
223660791.016,-75.192786
223660937.500,-75.144201
223661083.984,-75.328155
223661230.469,-75.524741
223661376.953,-75.053153
223661523.438,-75.116800
223661669.922,-75.078598
223661816.406,-75.133543
223661962.891,-75.041830
223662109.375,-74.539907
223662255.859,-74.391141
223662402.344,-74.082071
223662548.828,-73.877706
223662695.312,-74.103395
223662841.797,-73.878629
223662988.281,-73.814427
223663134.766,-73.998532
223663281.250,-74.051767
223663427.734,-73.870304
223663574.219,-74.170615
223663720.703,-74.346978
223663867.188,-74.631958
223664013.672,-74.753303
223664160.156,-74.761453
223664306.641,-75.041240
223664453.125,-75.181061
223664599.609,-75.151384
223664746.094,-74.906364
223664892.578,-74.826266
223665039.062,-74.888104
223665185.547,-74.687352
223665332.031,-74.584983
223665478.516,-74.534764
223665625.000,-74.430189
223665771.484,-74.312411
223665917.969,-74.384078
223666064.453,-74.245506
223666210.938,-74.330121
223666357.422,-73.876621
223666503.906,-73.286096
223666650.391,-73.209471
223666796.875,-73.398117
223666943.359,-73.822021
223667089.844,-74.349622
223667236.328,-74.629709
223667382.812,-74.599503
223667529.297,-74.579309
223667675.781,-74.659133
223667822.266,-74.782859
223667968.750,-74.845623
223668115.234,-74.700622
223668261.719,-74.536624
223668408.203,-74.438448
223668554.688,-74.075854
223668701.172,-74.103190
223668847.656,-74.148354
223668994.141,-73.892858
223669140.625,-74.054487
223669287.109,-74.130011
223669433.594,-73.886152
223669580.078,-73.816893
223669726.562,-74.203086
223669873.047,-74.422643
223670019.531,-74.549693
223670166.016,-74.311085
223670312.500,-74.358992
223670458.984,-74.367271
223670605.469,-74.402555
223670751.953,-74.224656
223670898.438,-73.739908
223671044.922,-73.850602
223671191.406,-74.220867
223671337.891,-74.454718
223671484.375,-74.462733
223671630.859,-74.163793
223671777.344,-74.244392
223671923.828,-74.175097
223672070.312,-73.741760
223672216.797,-73.905040
223672363.281,-74.081215
223672509.766,-73.779760
223672656.250,-73.423610
223672802.734,-73.737182
223672949.219,-73.931781
223673095.703,-73.959911
223673242.188,-74.114851
223673388.672,-74.199239
223673535.156,-74.206247
223673681.641,-74.269348
223673828.125,-74.171675
223673974.609,-73.962072
223674121.094,-74.476527
223674267.578,-74.674796
223674414.062,-74.379381
223674560.547,-74.474821
223674707.031,-74.582392
223674853.516,-74.714078
223675000.000,-74.172653
223675146.484,-74.291244
223675292.969,-74.306499
223675439.453,-74.171622
223675585.938,-74.139022
223675732.422,-74.018660
223675878.906,-74.354381
223676025.391,-74.731002
223676171.875,-74.313877
223676318.359,-74.054674
223676464.844,-73.764910
223676611.328,-73.763261
223676757.812,-73.825741
223676904.297,-74.152380
223677050.781,-74.085512
223677197.266,-74.050790
223677343.750,-74.476931
223677490.234,-74.616407
223677636.719,-74.820015
223677783.203,-74.982400
223677929.688,-74.890520
223678076.172,-74.577625
223678222.656,-74.605505
223678369.141,-74.517927
223678515.625,-74.020976
223678662.109,-73.674845
223678808.594,-73.819807
223678955.078,-74.179119
223679101.562,-74.168337
223679248.047,-73.836294
223679394.531,-74.045626
223679541.016,-74.254299
223679687.500,-74.220230
223679833.984,-74.180914
223679980.469,-73.990623
223680126.953,-74.251793
223680273.438,-74.692038
223680419.922,-74.761622
223680566.406,-74.378970
223680712.891,-74.243482
223680859.375,-74.325465
223681005.859,-74.463324
223681152.344,-74.159607
223681298.828,-74.309994
223681445.312,-74.356432
223681591.797,-74.701229
223681738.281,-74.768641
223681884.766,-74.450692
223682031.250,-74.269385
223682177.734,-74.250574
223682324.219,-74.159893
223682470.703,-74.291410
223682617.188,-74.333772
223682763.672,-73.783106
223682910.156,-73.726018
223683056.641,-74.067147
223683203.125,-74.138138
223683349.609,-74.301685
223683496.094,-74.252651
223683642.578,-74.236962
223683789.062,-74.374982
223683935.547,-74.382425
223684082.031,-74.573009
223684228.516,-74.856500
223684375.000,-74.816991
223684521.484,-74.681187
223684667.969,-74.356482
223684814.453,-74.158403
223684960.938,-74.158811
223685107.422,-74.160617
223685253.906,-73.905492
223685400.391,-73.792523
223685546.875,-74.165244
223685693.359,-74.157916
223685839.844,-74.153320
223685986.328,-74.187119
223686132.812,-74.134621
223686279.297,-74.204649
223686425.781,-74.245775
223686572.266,-74.221701
223686718.750,-74.344409
223686865.234,-74.489781
223687011.719,-74.192974
223687158.203,-74.167851
223687304.688,-73.998981
223687451.172,-73.892774
223687597.656,-74.037007
223687744.141,-74.627760
223687890.625,-74.798794
223688037.109,-74.783081
223688183.594,-74.885611
223688330.078,-74.674242
223688476.562,-74.618751
223688623.047,-74.784707
223688769.531,-74.716199
223688916.016,-74.724541
223689062.500,-74.790585
223689208.984,-75.022211
223689355.469,-74.905550
223689501.953,-74.837094
223689648.438,-74.873949
223689794.922,-75.052393
223689941.406,-75.230498
223690087.891,-75.122414
223690234.375,-75.038508
223690380.859,-75.208988
223690527.344,-75.432911
223690673.828,-75.836656
223690820.312,-75.763600
223690966.797,-75.400837
223691113.281,-75.497695
223691259.766,-75.380788
223691406.250,-75.610779
223691552.734,-75.703049
223691699.219,-75.623985
223691845.703,-75.760407
223691992.188,-75.551923
223692138.672,-75.426982
223692285.156,-75.511857
223692431.641,-75.353751
223692578.125,-75.563436
223692724.609,-75.627202
223692871.094,-75.369563
223693017.578,-75.433838
223693164.062,-75.701041
223693310.547,-75.413111
223693457.031,-75.402840
223693603.516,-75.896452
223693750.000,-76.033936
223693896.484,-76.098317
223694042.969,-76.160363
223694189.453,-76.206463
223694335.938,-76.266054
223694482.422,-76.497337
223694628.906,-76.549640
223694775.391,-76.264484
223694921.875,-76.275129
223695068.359,-76.249551
223695214.844,-75.991744
223695361.328,-76.163426
223695507.812,-76.338344
223695654.297,-76.099660
223695800.781,-76.033544
223695947.266,-76.192573
223696093.750,-76.103587
223696240.234,-76.258013
223696386.719,-76.318664
223696533.203,-76.383297
223696679.688,-76.209134
223696826.172,-76.651367
223696972.656,-76.786749
223697119.141,-76.616883
223697265.625,-76.830612
223697412.109,-76.801433
223697558.594,-76.630379
223697705.078,-76.665887
223697851.562,-76.675595
223697998.047,-76.413195
223698144.531,-76.503988
223698291.016,-76.514806
223698437.500,-76.424188
223698583.984,-76.251585
223698730.469,-76.132359
223698876.953,-76.145838
223699023.438,-76.191845
223699169.922,-76.186373
223699316.406,-76.212949
223699462.891,-76.135338
223699609.375,-76.092857
223699755.859,-76.265893
223699902.344,-76.535996
223700048.828,-76.586539
223700195.312,-76.554198
223700341.797,-76.518714
223700488.281,-76.657454
223700634.766,-76.621900
223700781.250,-76.797107
223700927.734,-76.899881
223701074.219,-77.075644
223701220.703,-76.778278
223701367.188,-76.502190
223701513.672,-76.452569
223701660.156,-76.420855
223701806.641,-76.334314
223701953.125,-76.132612
223702099.609,-76.297301
223702246.094,-76.315175
223702392.578,-76.207440
223702539.062,-76.036958
223702685.547,-75.792916
223702832.031,-76.015531
223702978.516,-76.250347
223703125.000,-76.301652
223703271.484,-76.254469
223703417.969,-76.418924
223703564.453,-76.237544
223703710.938,-76.626962
223703857.422,-76.866789
223704003.906,-76.779796
223704150.391,-76.503330
223704296.875,-76.498485
223704443.359,-76.434375
223704589.844,-76.274101
223704736.328,-76.428228
223704882.812,-76.479888
223705029.297,-76.456183
223705175.781,-76.390832
223705322.266,-76.234937
223705468.750,-75.902583
223705615.234,-75.624344
223705761.719,-76.025713
223705908.203,-76.153461
223706054.688,-76.298185
223706201.172,-76.136437
223706347.656,-76.236399
223706494.141,-76.344408
223706640.625,-76.476345
223706787.109,-76.584846
223706933.594,-76.570885
223707080.078,-76.687253
223707226.562,-76.607944
223707373.047,-76.375020
223707519.531,-76.412393
223707666.016,-76.498604
223707812.500,-76.296469
223707958.984,-75.882004
223708105.469,-75.722540
223708251.953,-75.425630
223708398.438,-75.678907
223708544.922,-75.863931
223708691.406,-75.773599
223708837.891,-75.962087
223708984.375,-76.093263
223709130.859,-75.997668
223709277.344,-75.918524
223709423.828,-75.972388
223709570.312,-76.001437
223709716.797,-75.923719
223709863.281,-75.913566
223710009.766,-76.166845
223710156.250,-76.169480
223710302.734,-76.041145
223710449.219,-76.188281
223710595.703,-76.488471
223710742.188,-76.430493
223710888.672,-76.539128
223711035.156,-76.405335
223711181.641,-76.397850
223711328.125,-76.332109
223711474.609,-76.227722
223711621.094,-75.999889
223711767.578,-75.890877
223711914.062,-75.962154
223712060.547,-76.000097
223712207.031,-75.892001
223712353.516,-76.141401
223712500.000,-76.044848
223712646.484,-75.837747
223712792.969,-76.014583
223712939.453,-76.204817
223713085.938,-76.059333
223713232.422,-75.862732
223713378.906,-76.185725
223713525.391,-76.596575
223713671.875,-76.539738
223713818.359,-76.364100
223713964.844,-76.451157
223714111.328,-76.114170
223714257.812,-75.997069
223714404.297,-76.384004
223714550.781,-76.528699
223714697.266,-76.302668
223714843.750,-76.156485
223714990.234,-76.049304
223715136.719,-76.079686
223715283.203,-75.873478
223715429.688,-75.859625
223715576.172,-75.732543
223715722.656,-75.615048
223715869.141,-75.771239
223716015.625,-75.846513
223716162.109,-75.957510
223716308.594,-76.021210
223716455.078,-75.940865
223716601.562,-76.052052
223716748.047,-76.235138
223716894.531,-76.437556
223717041.016,-76.507252
223717187.500,-76.202733
223717333.984,-76.288697
223717480.469,-76.441051
223717626.953,-76.247500
223717773.438,-76.293786
223717919.922,-76.113718
223718066.406,-75.928050
223718212.891,-76.019526
223718359.375,-76.158352
223718505.859,-76.274951
223718652.344,-76.279176
223718798.828,-75.802826
223718945.312,-75.722989
223719091.797,-75.916825
223719238.281,-75.744434
223719384.766,-75.598596
223719531.250,-75.692542
223719677.734,-75.863059
223719824.219,-75.697576
223719970.703,-75.794045
223720117.188,-75.713661
223720263.672,-76.004935
223720410.156,-76.017691
223720556.641,-75.990382
223720703.125,-76.090180
223720849.609,-75.693536
223720996.094,-75.478826
223721142.578,-75.520316
223721289.062,-75.328706
223721435.547,-75.146771
223721582.031,-75.221047
223721728.516,-74.948267
223721875.000,-74.724455
223722021.484,-74.786280
223722167.969,-74.527431
223722314.453,-74.802774
223722460.938,-75.409719
223722607.422,-75.506207
223722753.906,-75.426847
223722900.391,-75.459375
223723046.875,-75.706007
223723193.359,-75.587648
223723339.844,-75.480683
223723486.328,-75.652578
223723632.812,-75.700743
223723779.297,-75.363969
223723925.781,-75.441271
223724072.266,-75.739023
223724218.750,-75.699294
223724365.234,-75.548037
223724511.719,-75.338877
223724658.203,-75.226130
223724804.688,-75.004321
223724951.172,-74.714989
223725097.656,-74.636325
223725244.141,-74.292749
223725390.625,-74.559804
223725537.109,-74.917571
223725683.594,-74.923918
223725830.078,-74.823717
223725976.562,-74.825816
223726123.047,-74.447746
223726269.531,-74.456779
223726416.016,-74.850906
223726562.500,-75.250023
223726708.984,-75.334590
223726855.469,-75.295778
223727001.953,-75.383627
223727148.438,-75.386337
223727294.922,-75.221434
223727441.406,-75.342503
223727587.891,-75.383831
223727734.375,-75.092654
223727880.859,-74.747530
223728027.344,-74.892227
223728173.828,-74.992712
223728320.312,-74.898799
223728466.797,-74.733854
223728613.281,-74.720538
223728759.766,-74.454008
223728906.250,-74.559838
223729052.734,-74.305461
223729199.219,-74.263910
223729345.703,-74.386794
223729492.188,-74.479270
223729638.672,-74.670418
223729785.156,-74.737615
223729931.641,-74.724400
223730078.125,-74.495266
223730224.609,-74.368845
223730371.094,-74.458469
223730517.578,-74.874964
223730664.062,-75.050683
223730810.547,-74.659089
223730957.031,-74.577775
223731103.516,-74.842106
223731250.000,-74.940062
223731396.484,-75.051837
223731542.969,-75.204472
223731689.453,-74.929343
223731835.938,-74.807956
223731982.422,-74.851317
223732128.906,-74.724890
223732275.391,-74.486643
223732421.875,-74.282950
223732568.359,-74.317331
223732714.844,-74.701308
223732861.328,-74.645247
223733007.812,-74.413926
223733154.297,-74.460523
223733300.781,-74.794664
223733447.266,-74.674489
223733593.750,-74.507811
223733740.234,-74.391688
223733886.719,-74.180375
223734033.203,-74.009167
223734179.688,-73.768139
223734326.172,-73.714946
223734472.656,-73.659805
223734619.141,-73.703546
223734765.625,-73.836523
223734912.109,-73.940438
223735058.594,-74.117487
223735205.078,-74.142447
223735351.562,-73.916174
223735498.047,-74.088339
223735644.531,-74.557363
223735791.016,-74.642942
223735937.500,-74.668511
223736083.984,-74.517036
223736230.469,-74.541875
223736376.953,-74.419288
223736523.438,-74.418423
223736669.922,-74.206942
223736816.406,-74.550540
223736962.891,-74.650463
223737109.375,-74.917804
223737255.859,-75.107714
223737402.344,-75.286821
223737548.828,-74.958630
223737695.312,-75.046007
223737841.797,-74.966712
223737988.281,-74.777575
223738134.766,-74.496652
223738281.250,-74.312380
223738427.734,-74.211723
223738574.219,-74.088648
223738720.703,-74.093558
223738867.188,-74.156365
223739013.672,-74.322894
223739160.156,-74.859143
223739306.641,-74.735055
223739453.125,-74.676398
223739599.609,-74.737017
223739746.094,-74.756159
223739892.578,-75.139349
223740039.062,-75.482378
223740185.547,-75.360620
223740332.031,-74.947735
223740478.516,-74.864293
223740625.000,-75.056185
223740771.484,-74.753262
223740917.969,-74.952280
223741064.453,-75.212948
223741210.938,-75.084746
223741357.422,-74.939670
223741503.906,-74.720176
223741650.391,-74.700443
223741796.875,-74.629336
223741943.359,-74.615735
223742089.844,-74.913706
223742236.328,-74.660488
223742382.812,-74.298730
223742529.297,-74.268957
223742675.781,-74.317663
223742822.266,-74.558606
223742968.750,-74.745659
223743115.234,-74.873021
223743261.719,-74.865661
223743408.203,-74.638947
223743554.688,-74.543369
223743701.172,-74.399595
223743847.656,-74.832442
223743994.141,-75.073287
223744140.625,-75.194908
223744287.109,-75.169780
223744433.594,-75.087426
223744580.078,-74.875801
223744726.562,-75.193912
223744873.047,-75.369511
223745019.531,-75.217358
223745166.016,-74.867067
223745312.500,-74.840889
223745458.984,-74.785143
223745605.469,-74.787861
223745751.953,-74.968403
223745898.438,-74.944434
223746044.922,-74.920464
223746191.406,-74.931469
223746337.891,-75.052714
223746484.375,-75.127833
223746630.859,-75.245503
223746777.344,-75.236699
223746923.828,-75.006262
223747070.312,-74.915880
223747216.797,-75.076747
223747363.281,-75.375033
223747509.766,-75.423647
223747656.250,-75.270923
223747802.734,-74.902557
223747949.219,-74.725518
223748095.703,-75.096945
223748242.188,-75.551895
223748388.672,-75.116243
223748535.156,-74.634209
223748681.641,-74.202999
223748828.125,-73.881640
223748974.609,-74.497483
223749121.094,-74.677627
223749267.578,-72.827434
223749414.062,-70.673446
223749560.547,-68.525620
223749707.031,-67.048684
223749853.516,-66.659680
223750000.000,-66.835001
223750146.484,-67.584643
223750292.969,-69.300158
223750439.453,-71.770497
223750585.938,-74.388204
223750732.422,-75.324630
223750878.906,-74.823231
223751025.391,-74.447152
223751171.875,-74.499461
223751318.359,-75.123283
223751464.844,-75.495344
223751611.328,-75.708348
223751757.812,-75.583516
223751904.297,-75.272044
223752050.781,-75.504270
223752197.266,-75.891124
223752343.750,-76.225157
223752490.234,-76.006132
223752636.719,-75.655552
223752783.203,-75.788629
223752929.688,-75.920772
223753076.172,-76.258484
223753222.656,-76.546220
223753369.141,-76.371337
223753515.625,-76.378918
223753662.109,-76.178956
223753808.594,-76.158870
223753955.078,-76.541194
223754101.562,-76.580470
223754248.047,-76.491227
223754394.531,-76.421998
223754541.016,-76.664065
223754687.500,-76.863201
223754833.984,-76.725318
223754980.469,-76.628724
223755126.953,-76.663500
223755273.438,-76.737845
223755419.922,-76.549795
223755566.406,-76.745605
223755712.891,-76.910987
223755859.375,-76.944846
223756005.859,-76.835101
223756152.344,-76.754512
223756298.828,-77.078173
223756445.312,-77.060788
223756591.797,-76.927559
223756738.281,-76.921757
223756884.766,-76.653486
223757031.250,-76.772921
223757177.734,-77.112120
223757324.219,-77.070177
223757470.703,-76.858463
223757617.188,-77.051887
223757763.672,-77.124531
223757910.156,-77.223283
223758056.641,-77.083186
223758203.125,-77.102222
223758349.609,-77.003960
223758496.094,-77.148906
223758642.578,-77.314255
223758789.062,-77.171760
223758935.547,-77.304606
223759082.031,-77.392547
223759228.516,-77.268434
223759375.000,-77.274531
223759521.484,-77.397787
223759667.969,-77.291179
223759814.453,-77.308873
223759960.938,-77.255745
223760107.422,-77.227163
223760253.906,-77.150433
223760400.391,-77.462732
223760546.875,-77.467606
223760693.359,-77.490420
223760839.844,-77.354177
223760986.328,-77.003674
223761132.812,-77.104749
223761279.297,-77.280151
223761425.781,-77.154111
223761572.266,-77.022136
223761718.750,-76.865216
223761865.234,-77.266975
223762011.719,-77.388426
223762158.203,-77.299683
223762304.688,-77.098737
223762451.172,-77.082921
223762597.656,-77.327917
223762744.141,-77.213333
223762890.625,-77.314279
223763037.109,-77.351730
223763183.594,-77.402144
223763330.078,-77.049587
223763476.562,-77.032203
223763623.047,-77.105641
223763769.531,-77.311330
223763916.016,-77.424323
223764062.500,-77.388705
223764208.984,-77.456283
223764355.469,-77.179477
223764501.953,-77.053271
223764648.438,-77.151125
223764794.922,-76.995752
223764941.406,-77.083030
223765087.891,-77.118497
223765234.375,-77.039012
223765380.859,-76.919245
223765527.344,-77.066192
223765673.828,-76.969291
223765820.312,-77.160076
223765966.797,-77.116473
223766113.281,-77.143502
223766259.766,-77.208604
223766406.250,-77.089960
223766552.734,-77.006184
223766699.219,-77.063175
223766845.703,-77.133545
223766992.188,-77.334164
223767138.672,-77.229562
223767285.156,-77.258615
223767431.641,-77.064073
223767578.125,-77.065411
223767724.609,-76.968093
223767871.094,-77.068064
223768017.578,-76.984970
223768164.062,-77.219263
223768310.547,-77.108842
223768457.031,-76.913137
223768603.516,-76.976620
223768750.000,-76.889546
223768896.484,-77.064706
223769042.969,-77.197350
223769189.453,-76.922913
223769335.938,-77.018690
223769482.422,-77.133171
223769628.906,-76.835400
223769775.391,-76.855555
223769921.875,-77.040935
223770068.359,-77.008115
223770214.844,-76.713052
223770361.328,-76.626856
223770507.812,-76.654944
223770654.297,-76.240137
223770800.781,-76.387758
223770947.266,-76.448532
223771093.750,-76.672024
223771240.234,-76.859997
223771386.719,-77.024976
223771533.203,-77.132326
223771679.688,-76.708315
223771826.172,-76.753257
223771972.656,-76.670400
223772119.141,-76.487564
223772265.625,-76.573426
223772412.109,-76.761418
223772558.594,-76.962766
223772705.078,-76.979773
223772851.562,-76.627029
223772998.047,-76.735962
223773144.531,-76.956766
223773291.016,-76.971361
223773437.500,-76.912704
223773583.984,-76.866160
223773730.469,-76.699898
223773876.953,-76.587864
223774023.438,-76.525007
223774169.922,-76.522730
223774316.406,-76.666870
223774462.891,-76.647908
223774609.375,-76.562005
223774755.859,-76.451152
223774902.344,-76.572128
223775048.828,-76.642929
223775195.312,-76.387937
223775341.797,-76.492406
223775488.281,-76.809486
223775634.766,-76.885671
223775781.250,-76.623062
223775927.734,-76.510973
223776074.219,-76.555108
223776220.703,-76.707678
223776367.188,-76.855997
223776513.672,-76.906486
223776660.156,-76.809202
223776806.641,-76.754498
223776953.125,-76.964885
223777099.609,-77.030720
223777246.094,-77.073531
223777392.578,-77.060194
223777539.062,-76.940193
223777685.547,-76.830670
223777832.031,-76.731351
223777978.516,-76.651539
223778125.000,-76.709959
223778271.484,-76.627799
223778417.969,-76.717821
223778564.453,-76.637046
223778710.938,-76.766896
223778857.422,-76.975918
223779003.906,-76.926820
223779150.391,-76.772102
223779296.875,-76.776230
223779443.359,-76.672219
223779589.844,-76.428551
223779736.328,-76.691648
223779882.812,-76.767000
223780029.297,-76.993480
223780175.781,-76.877816
223780322.266,-76.648967
223780468.750,-76.901628
223780615.234,-76.948823
223780761.719,-76.992311
223780908.203,-76.753941
223781054.688,-76.703416
223781201.172,-76.652775
223781347.656,-76.571279
223781494.141,-76.820989
223781640.625,-76.879954
223781787.109,-76.741092
223781933.594,-76.603420
223782080.078,-76.804111
223782226.562,-77.055767
223782373.047,-76.913453
223782519.531,-76.875496
223782666.016,-76.837955
223782812.500,-76.651310
223782958.984,-76.792213
223783105.469,-76.463433
223783251.953,-76.399950
223783398.438,-76.550354
223783544.922,-76.320550
223783691.406,-76.204510
223783837.891,-76.365503
223783984.375,-76.606666
223784130.859,-76.537925
223784277.344,-76.250361
223784423.828,-76.280886
223784570.312,-76.207790
223784716.797,-75.984519
223784863.281,-76.273702
223785009.766,-76.390981
223785156.250,-76.364109
223785302.734,-76.546851
223785449.219,-76.580988
223785595.703,-76.473329
223785742.188,-76.491931
223785888.672,-76.607779
223786035.156,-76.827401
223786181.641,-76.606241
223786328.125,-76.580616
223786474.609,-76.336640
223786621.094,-76.164262
223786767.578,-76.500051
223786914.062,-76.407451
223787060.547,-76.159129
223787207.031,-76.129124
223787353.516,-76.127856
223787500.000,-75.819846
223787646.484,-76.057281
223787792.969,-75.956098
223787939.453,-76.253173
223788085.938,-76.224347
223788232.422,-76.378331
223788378.906,-76.484046
223788525.391,-76.092184
223788671.875,-75.976913
223788818.359,-76.225346
223788964.844,-76.154471
223789111.328,-76.294984
223789257.812,-76.379269
223789404.297,-76.201904
223789550.781,-76.318753
223789697.266,-76.248762
223789843.750,-76.433072
223789990.234,-76.604218
223790136.719,-76.532668
223790283.203,-76.200153
223790429.688,-76.139896
223790576.172,-75.891369
223790722.656,-75.726986
223790869.141,-75.941574
223791015.625,-75.904819
223791162.109,-75.221776
223791308.594,-75.115481
223791455.078,-75.053342
223791601.562,-74.956744
223791748.047,-75.039443
223791894.531,-74.985665
223792041.016,-75.346983
223792187.500,-75.338371
223792333.984,-75.496923
223792480.469,-75.369386
223792626.953,-75.197303
223792773.438,-75.581940
223792919.922,-75.300898
223793066.406,-75.160071
223793212.891,-75.425968
223793359.375,-75.414960
223793505.859,-75.740179
223793652.344,-76.110643
223793798.828,-76.009369
223793945.312,-76.040910
223794091.797,-75.800517
223794238.281,-75.331500
223794384.766,-75.676291
223794531.250,-75.709763
223794677.734,-75.196927
223794824.219,-75.316653
223794970.703,-75.573576
223795117.188,-75.766052
223795263.672,-75.585596
223795410.156,-75.171078
223795556.641,-75.063385
223795703.125,-75.301046
223795849.609,-75.201319
223795996.094,-75.044787
223796142.578,-75.254609
223796289.062,-75.125537
223796435.547,-74.866850
223796582.031,-74.823549
223796728.516,-74.598564
223796875.000,-74.349791
223797021.484,-74.152506
223797167.969,-74.006650
223797314.453,-74.356541
223797460.938,-74.755947
223797607.422,-74.730978
223797753.906,-74.969331
223797900.391,-75.170152
223798046.875,-74.971820
223798193.359,-74.840880
223798339.844,-75.046224
223798486.328,-75.438248
223798632.812,-75.463932
223798779.297,-75.053892
223798925.781,-74.892583
223799072.266,-75.176867
223799218.750,-75.168724
223799365.234,-75.225740
223799511.719,-74.905826
223799658.203,-74.808042
223799804.688,-75.030781
223799951.172,-74.707670
223800097.656,-75.251601
223800244.141,-75.154873
223800390.625,-75.037200
223800537.109,-74.766815
223800683.594,-74.919385
223800830.078,-75.140613
223800976.562,-75.171589
223801123.047,-75.353347
223801269.531,-75.532913
223801416.016,-75.683960
223801562.500,-75.545839
223801708.984,-75.590559
223801855.469,-75.437626
223802001.953,-75.451720
223802148.438,-75.351406
223802294.922,-75.439317
223802441.406,-75.302237
223802587.891,-75.117265
223802734.375,-75.068930
223802880.859,-75.248690
223803027.344,-75.097896
223803173.828,-75.202201
223803320.312,-75.230696
223803466.797,-75.396305
223803613.281,-75.160305
223803759.766,-74.908848
223803906.250,-75.043226
223804052.734,-74.906430
223804199.219,-75.016122
223804345.703,-75.131876
223804492.188,-75.240098
223804638.672,-75.472793
223804785.156,-75.356627
223804931.641,-75.088923
223805078.125,-75.307928
223805224.609,-75.020526
223805371.094,-74.887873
223805517.578,-74.758309
223805664.062,-74.908386
223805810.547,-74.955489
223805957.031,-74.851162
223806103.516,-74.907440
223806250.000,-74.781636
223806396.484,-74.599298
223806542.969,-74.527322
223806689.453,-74.812949
223806835.938,-74.981952
223806982.422,-75.230711
223807128.906,-75.243472
223807275.391,-75.425405
223807421.875,-75.614937
223807568.359,-75.632671
223807714.844,-75.040986
223807861.328,-74.913954
223808007.812,-75.272984
223808154.297,-75.214852
223808300.781,-75.157190
223808447.266,-74.719028
223808593.750,-74.599861
223808740.234,-74.832851
223808886.719,-74.947293
223809033.203,-75.000351
223809179.688,-75.132387
223809326.172,-74.735778
223809472.656,-74.841144
223809619.141,-74.992742
223809765.625,-74.954166
223809912.109,-74.995923
223810058.594,-74.890810
223810205.078,-74.649119
223810351.562,-75.035237
223810498.047,-75.511626
223810644.531,-75.191815
223810791.016,-75.313233
223810937.500,-75.438917
223811083.984,-75.180042
223811230.469,-75.120640
223811376.953,-75.309730
223811523.438,-75.107457
223811669.922,-74.860568
223811816.406,-74.686037
223811962.891,-74.604365
223812109.375,-74.690634
223812255.859,-74.772570
223812402.344,-74.545030
223812548.828,-74.612767
223812695.312,-74.728460
223812841.797,-74.848899
223812988.281,-75.137996
223813134.766,-75.345894
223813281.250,-75.217271
223813427.734,-75.209453
223813574.219,-75.273914
223813720.703,-75.262742
223813867.188,-75.208636
223814013.672,-75.226616
223814160.156,-75.197527
223814306.641,-75.289507
223814453.125,-75.352464
223814599.609,-75.578654
223814746.094,-75.695529
223814892.578,-75.788566
223815039.062,-75.809490
223815185.547,-75.575680
223815332.031,-75.602824
223815478.516,-75.997066
223815625.000,-76.125406
223815771.484,-75.692337
223815917.969,-75.398961
223816064.453,-75.641274
223816210.938,-75.770294
223816357.422,-75.918969
223816503.906,-76.260582
223816650.391,-76.107220
223816796.875,-75.913234
223816943.359,-75.988315
223817089.844,-76.455689
223817236.328,-76.429994
223817382.812,-76.410396
223817529.297,-76.406640
223817675.781,-76.035011
223817822.266,-76.070738
223817968.750,-76.304628
223818115.234,-76.202905
223818261.719,-75.875103
223818408.203,-75.949018
223818554.688,-76.450435
223818701.172,-76.338084
223818847.656,-76.250708
223818994.141,-76.414722
223819140.625,-76.432053
223819287.109,-76.383081
223819433.594,-76.396673
223819580.078,-76.394004
223819726.562,-76.388236
223819873.047,-76.491434
223820019.531,-76.632167
223820166.016,-76.663354
223820312.500,-76.348215
223820458.984,-76.286953
223820605.469,-76.295325
223820751.953,-76.387040
223820898.438,-76.486060
223821044.922,-76.496914
223821191.406,-76.444021
223821337.891,-76.669315
223821484.375,-76.684562
223821630.859,-76.666692
223821777.344,-76.619183
223821923.828,-76.914588
223822070.312,-76.673409
223822216.797,-76.482850
223822363.281,-76.435910
223822509.766,-76.254708
223822656.250,-75.942322
223822802.734,-75.865466
223822949.219,-76.216745
223823095.703,-76.345139
223823242.188,-76.392821
223823388.672,-76.127299
223823535.156,-76.140303
223823681.641,-76.479446
223823828.125,-76.538302
223823974.609,-76.364558
223824121.094,-76.414835
223824267.578,-76.214676
223824414.062,-76.483542
223824560.547,-76.392831
