physical,role,frequency_hz,tx_on_dbfs_per_hz,same_capture_rf_off_dbfs_per_hz,signed_on_minus_off_linear_per_hz,positive_on_minus_off_dbfs_per_hz,in_mandatory_222p5_223p0_baseline
139,baseline_center,222904980.468750,-100.553284926,-110.040824076,7.81318320105e-11,-101.071719924,1
139,baseline_center,222905078.125000,-100.304803274,-110.256048885,8.37948007301e-11,-100.767829275,1
139,baseline_center,222905175.781250,-100.176783866,-110.241302898,8.65516038441e-11,-100.6272488,1
139,baseline_center,222905273.437500,-100.432777212,-110.114400535,8.07753369213e-11,-100.927212218,1
139,baseline_center,222905371.093750,-100.427196965,-109.985080933,8.05973255094e-11,-100.936793693,1
139,baseline_center,222905468.750000,-100.682194236,-109.810220072,7.50168078744e-11,-101.2484142,1
139,baseline_center,222905566.406250,-100.676765282,-109.909393904,7.53595624633e-11,-101.228616317,1
139,baseline_center,222905664.062500,-100.46276107,-109.872546374,7.95947683125e-11,-100.991154771,1
139,baseline_center,222905761.718750,-100.446341918,-110.079741542,8.04150217946e-11,-100.94662816,1
139,baseline_center,222905859.375000,-100.184205161,-110.362408905,8.6647820157e-11,-100.622423586,1
139,baseline_center,222905957.031250,-100.378962159,-110.119070983,8.1914393405e-11,-100.866397804,1
139,baseline_center,222906054.687500,-100.723257041,-110.038780993,7.47481254745e-11,-101.263996941,1
139,baseline_center,222906152.343750,-100.712924862,-110.049952107,7.49752366627e-11,-101.250821547,1
139,baseline_center,222906250.000000,-100.319194,-110.011473514,8.29402646952e-11,-100.81234583,1
139,baseline_center,222906347.656250,-100.274559824,-110.306074805,8.45542196944e-11,-100.72864714,1
139,baseline_center,222906445.312500,-100.469439112,-110.44150895,8.07211148639e-11,-100.930128486,1
139,baseline_center,222906542.968750,-101.059810353,-110.271204168,6.89517575292e-11,-101.614546595,1
139,baseline_center,222906640.625000,-100.098847049,-110.260497991,8.83318529133e-11,-100.538826594,1
139,baseline_center,222906738.281250,-100.577685679,-110.14508642,7.78735723289e-11,-101.086099023,1
139,baseline_center,222906835.937500,-100.490325534,-110.24030297,7.98621411467e-11,-100.976590503,1
139,baseline_center,222906933.593750,-100.405589571,-110.048032411,8.11937687785e-11,-100.904772994,1
139,baseline_center,222907031.250000,-100.30644236,-109.923418171,8.30091929246e-11,-100.808738086,1
139,baseline_center,222907128.906250,-100.340431801,-110.378563631,8.3295388278e-11,-100.79379043,1
139,baseline_center,222907226.562500,-100.574435013,-110.277097584,7.82286805961e-11,-101.066339945,1
139,baseline_center,222907324.218750,-100.468303842,-110.115254481,8.00398285811e-11,-100.966938502,1
139,baseline_center,222907421.875000,-100.749187661,-110.184318775,7.4570783317e-11,-101.274312949,1
139,baseline_center,222907519.531250,-100.650180567,-110.395619719,7.69664839784e-11,-101.136983526,1
139,baseline_center,222907617.187500,-100.442726664,-110.481086901,8.13568235462e-11,-100.896060161,1
139,baseline_center,222907714.843750,-100.116693517,-110.321658435,8.80626931755e-11,-100.552080369,1
139,baseline_center,222907812.500000,-100.709357291,-110.287790231,7.55717979216e-11,-101.216402454,1
139,baseline_center,222907910.156250,-100.102626321,-110.085221228,8.78589595978e-11,-100.562139438,1
139,baseline_center,222908007.812500,-100.19224514,-110.013969803,8.57020515464e-11,-100.670087818,1
139,baseline_center,222908105.468750,-99.7542458716,-110.47091711,9.68494723651e-11,-100.13902741,1
139,baseline_center,222908203.125000,-99.9016200407,-110.306009813,9.297149717e-11,-100.316501753,1
139,baseline_center,222908300.781250,-100.308930087,-109.96030673,8.30419127408e-11,-100.807026561,1
139,baseline_center,222908398.437500,-99.73501469,-109.952271087,9.61809927954e-11,-100.169107444,1
139,baseline_center,222908496.093750,-99.8366709981,-110.217679102,9.43212724523e-11,-100.25390349,1
139,baseline_center,222908593.750000,-99.6020372897,-110.488681525,1.00660628286e-10,-99.9714036323,1
139,baseline_center,222908691.406250,-100.093616227,-110.358253843,8.86592762826e-11,-100.522758181,1
139,baseline_center,222908789.062500,-100.487432511,-110.309775412,8.00718146901e-11,-100.965203288,1
139,baseline_center,222908886.718750,-100.634166465,-110.162466525,7.67810319293e-11,-101.147460553,1
139,baseline_center,222908984.375000,-100.854075232,-110.14411625,7.24735399253e-11,-101.398205253,1
139,baseline_center,222909082.031250,-101.010312018,-109.965818586,6.91654233834e-11,-101.601109603,1
139,baseline_center,222909179.687500,-99.9016786519,-110.036871718,9.23742950364e-11,-100.344488629,1
139,baseline_center,222909277.343750,-99.5124180296,-110.20312846,1.02338429533e-10,-99.8996125192,1
139,baseline_center,222909375.000000,-99.7728008795,-109.854581566,9.5030204123e-11,-100.221383379,1
139,baseline_center,222909472.656250,-100.214770769,-109.862456766,8.48532347726e-11,-100.713315969,1
139,baseline_center,222909570.312500,-99.8447702743,-110.001221182,9.36417538941e-11,-100.285304606,1
139,baseline_center,222909667.968750,-99.9333878931,-110.228304261,9.20577349972e-11,-100.359397148,1
139,baseline_center,222909765.625000,-100.213370882,-109.76546639,8.46508100337e-11,-100.723688817,1
139,baseline_center,222909863.281250,-100.613421031,-110.092659651,7.70387167747e-11,-101.132909598,1
139,baseline_center,222909960.937500,-100.529998188,-110.28670505,7.91504416456e-11,-101.015466575,1
139,baseline_center,222910058.593750,-100.26421894,-110.163648851,8.44673087734e-11,-100.733113427,1
139,baseline_center,222910156.250000,-99.863864472,-110.187067744,9.36058778461e-11,-100.286968795,1
139,baseline_center,222910253.906250,-100.041030261,-109.978434389,8.90099119941e-11,-100.505616284,1
139,baseline_center,222910351.562500,-100.275039263,-109.916085704,8.36682564982e-11,-100.774392809,1
139,baseline_center,222910449.218750,-99.9803229817,-110.031379549,9.05261017265e-11,-100.43226181,1
139,baseline_center,222910546.875000,-99.8387507782,-110.134969018,9.4088687902e-11,-100.264625878,1
139,baseline_center,222910644.531250,-99.6017522051,-110.135470234,9.99107068796e-11,-100.003879683,1
139,baseline_center,222910742.187500,-99.7762554553,-110.110716816,9.55386407853e-11,-100.198209417,1
139,baseline_center,222910839.843750,-100.186755132,-109.955418151,8.5687769214e-11,-100.670811634,1
139,baseline_center,222910937.500000,-100.302093966,-110.068810616,8.34376374536e-11,-100.786380015,1
139,baseline_center,222911035.156250,-100.475023558,-109.968913325,7.9567295848e-11,-100.992654015,1
139,baseline_center,222911132.812500,-100.102301136,-109.945254682,8.75451026855e-11,-100.577681435,1
139,baseline_center,222911230.468750,-100.149586067,-110.339491657,8.73662317604e-11,-100.586563957,1
139,baseline_center,222911328.125000,-100.431543201,-110.555936635,8.17426285702e-11,-100.875514009,1
139,baseline_center,222911425.781250,-100.459729506,-110.427789615,8.08934237252e-11,-100.920867832,1
139,baseline_center,222911523.437500,-100.229575306,-110.370425009,8.56686939997e-11,-100.671778538,1
139,baseline_center,222911621.093750,-99.9862138295,-109.995125234,9.03067118094e-11,-100.442799707,1
139,baseline_center,222911718.750000,-99.8215666736,-110.18736329,9.46163953271e-11,-100.240336016,1
139,baseline_center,222911816.406250,-99.5752364342,-110.297631787,1.00937186308e-10,-99.9594880568,1
139,baseline_center,222911914.062500,-99.7822411166,-109.967442763,9.50666688434e-11,-100.219717236,1
139,baseline_center,222912011.718750,-100.053587066,-110.222311485,8.92727036055e-11,-100.492813125,1
139,baseline_center,222912109.375000,-100.223051075,-109.949494364,8.48767470386e-11,-100.712112734,1
139,baseline_center,222912207.031250,-99.7015636012,-109.620528654,9.62002844243e-11,-100.168236439,1
139,baseline_center,222912304.687500,-99.3707613014,-109.5761802,1.04565873943e-10,-99.8061002844,1
139,baseline_center,222912402.343750,-100.226463892,-110.000498877,8.49202484557e-11,-100.709887439,1
139,baseline_center,222912500.000000,-100.043331016,-109.908753338,8.87949014146e-11,-100.516119706,1
139,baseline_center,222912597.656250,-99.6117092245,-109.965846474,9.92736395351e-11,-100.031660559,1
139,baseline_center,222912695.312500,-99.9703365027,-110.166372278,9.10612065982e-11,-100.406665994,1
139,baseline_center,222912792.968750,-100.434814651,-110.191473007,8.09042101777e-11,-100.920288775,1
139,baseline_center,222912890.625000,-100.576586186,-110.218139202,7.80570616914e-11,-101.075878009,1
139,baseline_center,222912988.281250,-100.812241944,-110.112172597,7.31972285681e-11,-101.355053621,1
139,baseline_center,222913085.937500,-100.380777151,-110.353309482,8.23869684904e-11,-100.841414771,1
139,baseline_center,222913183.593750,-100.306127802,-110.336183638,8.39387316576e-11,-100.760375974,1
139,baseline_center,222913281.250000,-100.491643553,-109.946831194,7.91735701515e-11,-101.014197711,1
139,baseline_center,222913378.906250,-99.6921260558,-110.137252215,9.76574709575e-11,-100.102945269,1
139,baseline_center,222913476.562500,-99.9004760421,-110.146118122,9.26489356908e-11,-100.331595653,1
139,baseline_center,222913574.218750,-99.90144076,-110.036633853,9.23793551875e-11,-100.344250735,1
139,baseline_center,222913671.875000,-99.9107406591,-110.11710702,9.23425842511e-11,-100.345979757,1
139,baseline_center,222913769.531250,-99.8417403693,-110.226636397,9.42197395693e-11,-100.258581005,1
139,baseline_center,222913867.187500,-100.372076476,-110.217583483,8.22780234615e-11,-100.847161498,1
139,baseline_center,222913964.843750,-100.721189782,-110.417128136,7.56153237288e-11,-101.213901842,1
139,baseline_center,222914062.500000,-100.254528408,-110.256480259,8.48811686633e-11,-100.711886496,1
139,baseline_center,222914160.156250,-100.270274836,-110.251345935,8.45287009137e-11,-100.729958055,1
139,baseline_center,222914257.812500,-100.279510304,-110.227071144,8.42761900548e-11,-100.742951061,1
139,baseline_center,222914355.468750,-99.8634332109,-109.852422918,9.28488821161e-11,-100.322233207,1
139,baseline_center,222914453.125000,-99.2710686042,-109.760967543,1.07709228876e-10,-99.6774708335,1
139,baseline_center,222914550.781250,-99.9573107562,-109.810102283,9.0540846898e-11,-100.431554475,1
139,baseline_center,222914648.437500,-100.116126881,-109.978020077,8.73107735399e-11,-100.589321641,1
139,baseline_center,222914746.093750,-99.7468253128,-110.262547346,9.65894591898e-11,-100.150702656,1
